epoch,accuracy,f1_macro,f1_micro,loss,val_accuracy,val_f1_macro,val_f1_micro,val_loss
42,0.907134473323822,0.8432035446166992,0.9071344137191772,0.31083375215530396,0.8270187973976135,0.7231785655021667,0.827018678188324,0.7004857063293457
43,0.9103773832321167,0.8549540042877197,0.9103772640228271,0.3071291446685791,0.8329645991325378,0.7347215414047241,0.8329645395278931,0.6765697598457336
44,0.9126768708229065,0.8545833230018616,0.9126768112182617,0.2965586483478546,0.830613911151886,0.7228711247444153,0.8306138515472412,0.7112996578216553
45,0.9116745591163635,0.8599005341529846,0.9116744995117188,0.302372545003891,0.819275438785553,0.718098521232605,0.8192753791809082,0.7536153793334961
46,0.9158018827438354,0.8623490929603577,0.9158018827438354,0.28094959259033203,0.8288163542747498,0.7140311598777771,0.8288163542747498,0.699097216129303
47,0.9173349142074585,0.8678045272827148,0.9173348546028137,0.2752874493598938,0.8256360292434692,0.7212004661560059,0.8256359696388245,0.7517735958099365
48,0.9196344614028931,0.8714476823806763,0.9196344614028931,0.2667112648487091,0.8292312026023865,0.7363338470458984,0.8292311429977417,0.72498619556427
49,0.913443386554718,0.8623091578483582,0.9134433269500732,0.28574079275131226,0.8328263163566589,0.7269110679626465,0.8328262567520142,0.7131657004356384
50,0.9211674928665161,0.8705320954322815,0.9211673736572266,0.2641962766647339,0.8328263163566589,0.733744204044342,0.8328262567520142,0.6780018210411072
51,0.9236438870429993,0.8780738115310669,0.9236438274383545,0.25791144371032715,0.8372511267662048,0.7423700094223022,0.8372510671615601,0.7052313089370728
52,0.9254717230796814,0.8774123787879944,0.9254716038703918,0.25832560658454895,0.8314436078071594,0.7319918274879456,0.8314435482025146,0.7097443342208862
53,0.9271226525306702,0.8819918632507324,0.9271226525306702,0.25084981322288513,0.8344855904579163,0.7378154397010803,0.8344854712486267,0.6882776618003845
54,0.9288915395736694,0.8818674087524414,0.9288915395736694,0.24694029986858368,0.8333794474601746,0.740996241569519,0.8333793878555298,0.7021734118461609
55,0.9306014180183411,0.8867520093917847,0.9306014180183411,0.23784217238426208,0.8289546370506287,0.7405099868774414,0.8289545774459839,0.7354801893234253
56,0.9297759532928467,0.8913240432739258,0.9297758936882019,0.23310217261314392,0.8342090845108032,0.7364152669906616,0.8342090249061584,0.7084910869598389
57,0.9294811487197876,0.8908587694168091,0.9294810891151428,0.23521412909030914,0.8337942361831665,0.7283424735069275,0.8337941765785217,0.6947913765907288
58,0.9323113560676575,0.8944093585014343,0.9323112964630127,0.2230605185031891,0.8357300758361816,0.7340036630630493,0.8357301354408264,0.7207691669464111
59,0.9295990467071533,0.8878512382507324,0.9295990467071533,0.2324189692735672,0.8289546370506287,0.7301903963088989,0.8289545774459839,0.7399463057518005
60,0.9311320781707764,0.892692506313324,0.9311319589614868,0.22862063348293304,0.8343473672866821,0.7383589744567871,0.8343473076820374,0.7117696404457092
61,0.9339622855186462,0.8957664966583252,0.9339622259140015,0.22756855189800262,0.8329645991325378,0.7402663230895996,0.8329645395278931,0.6950953602790833
62,0.9357311725616455,0.8946178555488586,0.9357311129570007,0.22125482559204102,0.8378041982650757,0.7401309609413147,0.8378041386604309,0.6663259267807007
63,0.9366155862808228,0.9006281495094299,0.936615526676178,0.21366412937641144,0.830337405204773,0.7326756715774536,0.8303373456001282,0.7322607040405273
64,0.9345518946647644,0.8982503414154053,0.9345518350601196,0.2194458246231079,0.8339325189590454,0.7415745258331299,0.8339324593544006,0.7397329807281494
65,0.9378538131713867,0.9037324786186218,0.9378536939620972,0.21274642646312714,0.8401548862457275,0.7499046325683594,0.8401548266410828,0.7085868716239929
66,0.9375,0.9045091271400452,0.9374999403953552,0.20472067594528198,0.8351770043373108,0.7388267517089844,0.8351768851280212,0.7061259150505066
67,0.9382665157318115,0.9076836705207825,0.9382664561271667,0.20332762598991394,0.8351770043373108,0.7406693696975708,0.8351768851280212,0.7300301790237427
68,0.9435731172561646,0.9167467951774597,0.9435731172561646,0.18883618712425232,0.8344855904579163,0.7345919609069824,0.8344854712486267,0.7053025364875793
69,0.9423348903656006,0.912214457988739,0.9423348903656006,0.1922038197517395,0.8466537594795227,0.7595530152320862,0.8466536402702332,0.7016264796257019
70,0.9410377740859985,0.90970379114151,0.9410377144813538,0.19450925290584564,0.8368362784385681,0.7472366690635681,0.8368362784385681,0.7229018211364746
71,0.9410967230796814,0.9063818454742432,0.9410966634750366,0.19562414288520813,0.8351770043373108,0.7437779903411865,0.8351768851280212,0.742366373538971
72,0.9426297545433044,0.9113776087760925,0.9426296949386597,0.18864752352237701,0.8465154767036438,0.7573450207710266,0.846515417098999,0.709480345249176
73,0.9425707459449768,0.9133344888687134,0.9425706267356873,0.19108350574970245,0.8293694853782654,0.7360051274299622,0.8293694853782654,0.7556212544441223
74,0.9438679218292236,0.9189745783805847,0.9438678622245789,0.18548616766929626,0.8282632827758789,0.7251573801040649,0.8282632231712341,0.7262310981750488
75,0.9442806839942932,0.9132249355316162,0.9442805647850037,0.18715299665927887,0.8407079577445984,0.7532265782356262,0.8407078981399536,0.7371369004249573
76,0.9450471997261047,0.913420557975769,0.94504714012146,0.1838868260383606,0.8331028819084167,0.7458832859992981,0.8331027626991272,0.7427582740783691
77,0.9475235939025879,0.9181278347969055,0.9475235342979431,0.17570780217647552,0.8361449241638184,0.7371332049369812,0.8361448645591736,0.7674561738967896
78,0.9460495710372925,0.9199402928352356,0.9460495114326477,0.17691347002983093,0.8413993120193481,0.7556947469711304,0.8413992524147034,0.6980440616607666
79,0.9486438632011414,0.9225884675979614,0.9486437439918518,0.17074257135391235,0.8396017551422119,0.7565473318099976,0.8396016359329224,0.7421054840087891
80,0.9473466873168945,0.9192593097686768,0.9473466277122498,0.1741291582584381,0.8427820801734924,0.7618187665939331,0.8427820205688477,0.7225107550621033
81,0.94935142993927,0.9225482940673828,0.9493513703346252,0.17234191298484802,0.8438882827758789,0.7528001666069031,0.8438882231712341,0.7013845443725586
82,0.9484670162200928,0.9219268560409546,0.948466956615448,0.16998730599880219,0.8418141603469849,0.7546044588088989,0.8418141007423401,0.6729133129119873
83,0.9505306482315063,0.9213938117027283,0.9505305886268616,0.16141574084758759,0.8438882827758789,0.7627111673355103,0.8438882231712341,0.7501463294029236
84,0.9507075548171997,0.9250204563140869,0.9507075548171997,0.16171394288539886,0.8389104008674622,0.754696249961853,0.8389102816581726,0.7770998477935791
85,0.9508844614028931,0.9272719621658325,0.9508844017982483,0.16243687272071838,0.8445796370506287,0.7638980150222778,0.8445795774459839,0.7500792741775513
86,0.9470518827438354,0.921042263507843,0.9470518231391907,0.17378763854503632,0.8418141603469849,0.7493029832839966,0.8418141007423401,0.7350358963012695
87,0.9511792659759521,0.9230742454528809,0.9511792659759521,0.16021983325481415,0.8325497508049011,0.7377842664718628,0.8325496912002563,0.774341881275177
88,0.9511792659759521,0.926299512386322,0.9511792659759521,0.15723979473114014,0.8321349620819092,0.7394490838050842,0.8321349620819092,0.7811957597732544
89,0.949705183506012,0.9256290793418884,0.949705183506012,0.16491758823394775,0.8443030714988708,0.7656225562095642,0.8443030118942261,0.7459776401519775
90,0.9538915157318115,0.9301154017448425,0.9538914561271667,0.15313532948493958,0.8407079577445984,0.7545331120491028,0.8407078981399536,0.7114138007164001
91,0.9534788131713867,0.9294651746749878,0.9534787535667419,0.15386618673801422,0.8398783206939697,0.7600226998329163,0.8398782014846802,0.7316581010818481
92,0.9570754766464233,0.9362790584564209,0.9570754170417786,0.14858491718769073,0.841537594795227,0.7501131296157837,0.8415375351905823,0.7095052599906921
93,0.9503538012504578,0.9288821220397949,0.9503538012504578,0.16052135825157166,0.8347621560096741,0.7401556968688965,0.8347620964050293,0.7705418467521667
94,0.9532429575920105,0.9307007193565369,0.9532429575920105,0.15420843660831451,0.84375,0.7475444078445435,0.8437499403953552,0.7058353424072266
95,0.9554245471954346,0.9324519038200378,0.9554244875907898,0.1448523849248886,0.8376659154891968,0.74616938829422,0.837665855884552,0.7609238624572754
96,0.9560141563415527,0.9317261576652527,0.956014096736908,0.1444547474384308,0.8387721180915833,0.7531692981719971,0.8387720584869385,0.7554066181182861
97,0.9560141563415527,0.9342443943023682,0.956014096736908,0.14378653466701508,0.8426437973976135,0.7635343670845032,0.8426437377929688,0.7455834746360779
98,0.958431601524353,0.9398127794265747,0.9584315419197083,0.1440712958574295,0.8368362784385681,0.7388174533843994,0.8368362784385681,0.7834432125091553
99,0.9575471878051758,0.9364572763442993,0.957547128200531,0.13833460211753845,0.8412610292434692,0.7604240775108337,0.8412609696388245,0.7726485729217529
100,0.9604363441467285,0.9420634508132935,0.9604362845420837,0.13160280883312225,0.8404313921928406,0.7514013051986694,0.8404313921928406,0.7456470131874084
101,0.9556014537811279,0.932633101940155,0.9556014537811279,0.1482100933790207,0.8383572697639465,0.7527211904525757,0.838357150554657,0.7451226115226746
102,0.9584906101226807,0.9368279576301575,0.9584905505180359,0.13114094734191895,0.8420907258987427,0.7528408169746399,0.8420906662940979,0.7829394936561584
103,0.9544221758842468,0.9339967966079712,0.954422116279602,0.1498703956604004,0.8426437973976135,0.7577791810035706,0.8426437377929688,0.7319414615631104
104,0.9605542421340942,0.9428586959838867,0.9605541825294495,0.131120502948761,0.8361449241638184,0.7461823225021362,0.8361448645591736,0.8040763139724731
105,0.9588443636894226,0.9382857084274292,0.9588442444801331,0.13084664940834045,0.8465154767036438,0.7654113173484802,0.846515417098999,0.7503699660301208
106,0.9586674571037292,0.942430853843689,0.9586674571037292,0.13676415383815765,0.8423672318458557,0.7523083090782166,0.8423672318458557,0.7726133465766907
107,0.9579598903656006,0.9381551742553711,0.9579598903656006,0.13419298827648163,0.8402931094169617,0.7608414888381958,0.8402931094169617,0.7608262300491333
108,0.9597877264022827,0.9403272867202759,0.9597876071929932,0.13296984136104584,0.8448562026023865,0.7634607553482056,0.8448562026023865,0.7594618797302246
109,0.9607900977134705,0.9453703165054321,0.9607900381088257,0.12183747440576553,0.8382190465927124,0.75227952003479,0.8382189273834229,0.8080605268478394
110,0.9589622616767883,0.9419033527374268,0.9589622020721436,0.13220714032649994,0.8456858396530151,0.7620822191238403,0.8456857204437256,0.7657294273376465
111,0.9622052311897278,0.9411597847938538,0.9622051119804382,0.1267954409122467,0.8470686078071594,0.7635948657989502,0.8470686078071594,0.7739667892456055
112,0.9583137035369873,0.9373037219047546,0.9583137035369873,0.1368754804134369,0.8404313921928406,0.7590439319610596,0.8404313921928406,0.7533135414123535
113,0.9645047187805176,0.9483482837677002,0.964504599571228,0.12238489091396332,0.8384955525398254,0.7555850744247437,0.8384954929351807,0.7509549260139465
114,0.9614976644515991,0.942467987537384,0.9614976048469543,0.13004350662231445,0.83918696641922,0.7471633553504944,0.83918696641922,0.7655367255210876
115,0.9629716873168945,0.9446995854377747,0.962971568107605,0.12265990674495697,0.8444413542747498,0.7521345019340515,0.844441294670105,0.7370534539222717
116,0.9602594375610352,0.9367081522941589,0.9602593779563904,0.12726134061813354,0.8337942361831665,0.749121367931366,0.8337941765785217,0.802370548248291
117,0.9607900977134705,0.9435998201370239,0.9607900381088257,0.126261368393898,0.8380807638168335,0.7534459233283997,0.8380807042121887,0.8194193243980408
118,0.963443398475647,0.9458696246147156,0.9634433388710022,0.11894527077674866,0.836974561214447,0.750514566898346,0.8369745016098022,0.8164318203926086
119,0.9597287774085999,0.9402878880500793,0.9597287178039551,0.1308547556400299,0.8431969285011292,0.7578168511390686,0.8431969285011292,0.767133891582489
120,0.9624410271644592,0.9457299113273621,0.9624410271644592,0.1243690773844719,0.8532909154891968,0.7726660966873169,0.853290855884552,0.7461740374565125
121,0.9650943279266357,0.9474730491638184,0.965094268321991,0.11696081608533859,0.8402931094169617,0.7450506091117859,0.8402931094169617,0.7824780344963074
122,0.96120285987854,0.9447115659713745,0.9612028002738953,0.12834854423999786,0.8379424810409546,0.7474625706672668,0.8379424810409546,0.8124581575393677
123,0.9657429456710815,0.9515218734741211,0.9657428860664368,0.11201135814189911,0.8411228060722351,0.7574819326400757,0.8411228060722351,0.8394787311553955
124,0.9627358913421631,0.9451708793640137,0.9627358317375183,0.11869791150093079,0.8411228060722351,0.7569648027420044,0.8411228060722351,0.7922214865684509
125,0.9672759771347046,0.9531276822090149,0.967275857925415,0.10980916023254395,0.8448562026023865,0.7605397701263428,0.8448562026023865,0.7985043525695801
126,0.9618514180183411,0.9450942277908325,0.9618512988090515,0.12603382766246796,0.8404313921928406,0.7506891489028931,0.8404313921928406,0.7681044936180115
127,0.9661556482315063,0.9515601396560669,0.966155469417572,0.11359108984470367,0.8488661646842957,0.7632176280021667,0.8488661050796509,0.7800206542015076
128,0.9642099142074585,0.9455400109291077,0.964209794998169,0.1147962212562561,0.8405696749687195,0.7531773447990417,0.8405696153640747,0.7730386257171631
129,0.9638561606407166,0.9468480944633484,0.9638561010360718,0.11881077289581299,0.8434734344482422,0.756925106048584,0.8434733748435974,0.7883575558662415
130,0.9681603908538818,0.9547690749168396,0.9681603312492371,0.10736645758152008,0.8438882827758789,0.7621048092842102,0.8438882231712341,0.7577052712440491
131,0.965624988079071,0.9509816765785217,0.9656249284744263,0.10965214669704437,0.8379424810409546,0.7506113052368164,0.8379424810409546,0.8373252749443054
132,0.9652712345123291,0.9506433010101318,0.9652711749076843,0.11366993933916092,0.841537594795227,0.7490308284759521,0.8415375351905823,0.7973456382751465
133,0.9629127383232117,0.9471848607063293,0.9629126787185669,0.12340918928384781,0.8398783206939697,0.7595937848091125,0.8398782014846802,0.7891528606414795
134,0.9680424928665161,0.950079619884491,0.9680423736572266,0.10252662748098373,0.8380807638168335,0.7475888133049011,0.8380807042121887,0.8059166669845581
135,0.9668042659759521,0.9482252597808838,0.9668041467666626,0.10790347307920456,0.8375276327133179,0.7572100162506104,0.8375275731086731,0.8654847741127014
136,0.9668042659759521,0.9537687301635742,0.9668041467666626,0.10662879049777985,0.8473451137542725,0.7744559645652771,0.8473450541496277,0.8234823942184448
137,0.9641509652137756,0.9463464617729187,0.9641508460044861,0.11721234768629074,0.841675877571106,0.7560396194458008,0.8416758179664612,0.7761752605438232
138,0.9686910510063171,0.9568661451339722,0.9686910510063171,0.0991266593337059,0.8387721180915833,0.7552466988563538,0.8387720584869385,0.832420825958252
139,0.9661556482315063,0.9480301737785339,0.966155469417572,0.11121372133493423,0.8427820801734924,0.7517693042755127,0.8427820205688477,0.7389727830886841
140,0.9624410271644592,0.9461773037910461,0.9624410271644592,0.11739542335271835,0.8456858396530151,0.7590348720550537,0.8456857204437256,0.7395070791244507
141,0.9683962464332581,0.9570727348327637,0.9683961868286133,0.10299760103225708,0.8440265655517578,0.7598190307617188,0.844026505947113,0.7611328959465027
142,0.9659198522567749,0.9500178694725037,0.9659197926521301,0.10895596444606781,0.8466537594795227,0.7692480087280273,0.8466536402702332,0.8006332516670227
143,0.9691627621650696,0.9545696377754211,0.9691627025604248,0.09962841123342514,0.8492809534072876,0.7652119398117065,0.8492809534072876,0.7743625640869141
144,0.9679834842681885,0.9561226963996887,0.9679834842681885,0.1035565659403801,0.8407079577445984,0.7596986293792725,0.8407078981399536,0.8507122993469238
145,0.9693986177444458,0.9555948972702026,0.969398558139801,0.1038087010383606,0.8434734344482422,0.7596391439437866,0.8434733748435974,0.8225222826004028
146,0.9689269065856934,0.9581069350242615,0.9689268469810486,0.09869104623794556,0.8436117172241211,0.7678241729736328,0.8436116576194763,0.7801045775413513
147,0.9669811725616455,0.9540737867355347,0.966981053352356,0.10512781888246536,0.8386338353157043,0.7450342774391174,0.8386338353157043,0.8112199902534485
148,0.9682193398475647,0.9526491165161133,0.9682192802429199,0.10085437446832657,0.845824122428894,0.7627851963043213,0.8458240628242493,0.797569215297699
149,0.9685141444206238,0.9526292681694031,0.9685141444206238,0.10487665235996246,0.8467920422554016,0.7673543095588684,0.8467919826507568,0.7471099495887756
150,0.9714622497558594,0.9597978591918945,0.9714621901512146,0.09566351026296616,0.8501105904579163,0.7686580419540405,0.8501105308532715,0.7558808922767639
151,0.970283031463623,0.9599933624267578,0.9702829122543335,0.09425461292266846,0.8513550758361816,0.7738837599754333,0.8513550162315369,0.7798658609390259
152,0.9683372974395752,0.95479816198349,0.9683372378349304,0.10135000944137573,0.8501105904579163,0.7713865637779236,0.8501105308532715,0.7818524241447449
153,0.9701651334762573,0.9576879739761353,0.9701650738716125,0.09930203855037689,0.8431969285011292,0.76371169090271,0.8431969285011292,0.7801458239555359
154,0.9735848903656006,0.9611746072769165,0.9735848903656006,0.0869014784693718,0.8371128439903259,0.7466870546340942,0.8371127843856812,0.8215651512145996
155,0.971875011920929,0.9592143297195435,0.9718748927116394,0.09098853915929794,0.8461006879806519,0.7676302194595337,0.8461006283760071,0.8016831278800964
156,0.9686910510063171,0.9560056328773499,0.9686910510063171,0.10046854615211487,0.8445796370506287,0.7584515810012817,0.8445795774459839,0.7500210404396057
157,0.9720519185066223,0.9580827951431274,0.9720519185066223,0.09103544801473618,0.8440265655517578,0.76557856798172,0.844026505947113,0.8493286371231079
158,0.9691627621650696,0.9536770582199097,0.9691627025604248,0.10021239519119263,0.846238911151886,0.7638615369796753,0.8462388515472412,0.8351476788520813
159,0.9683372974395752,0.9554504752159119,0.9683372378349304,0.09939419478178024,0.8390486836433411,0.7611197829246521,0.8390486240386963,0.8211138248443604
160,0.9707547426223755,0.9577063918113708,0.9707546234130859,0.09449949115514755,0.8413993120193481,0.7538945078849792,0.8413992524147034,0.8247402310371399
161,0.9729952812194824,0.9617232084274292,0.9729952812194824,0.09505053609609604,0.841537594795227,0.7616962790489197,0.8415375351905823,0.806762158870697
162,0.9704599380493164,0.9547088742256165,0.9704598188400269,0.09067800641059875,0.8407079577445984,0.7638390064239502,0.8407078981399536,0.808944046497345
163,0.9719929099082947,0.9611063003540039,0.9719929099082947,0.090250164270401,0.8433351516723633,0.7589391469955444,0.8433350920677185,0.8461288809776306
164,0.971521258354187,0.9571992754936218,0.9715211391448975,0.09179910272359848,0.8378041982650757,0.7501010894775391,0.8378041386604309,0.8136453628540039
165,0.9692217111587524,0.9534784555435181,0.9692215919494629,0.09665066748857498,0.8438882827758789,0.7663740515708923,0.8438882231712341,0.803080141544342
166,0.9702240824699402,0.9581854343414307,0.9702240824699402,0.0982479527592659,0.8434734344482422,0.762675404548645,0.8434733748435974,0.7858378291130066
167,0.9697523713111877,0.9587223529815674,0.969752311706543,0.09298785775899887,0.8477599620819092,0.7685551047325134,0.8477599024772644,0.7868964672088623
168,0.9728184342384338,0.9613474607467651,0.9728183746337891,0.08486440777778625,0.8380807638168335,0.7472779750823975,0.8380807042121887,0.8489180207252502
169,0.970636785030365,0.9556935429573059,0.9706366658210754,0.09397181868553162,0.845962405204773,0.7608237266540527,0.8459623456001282,0.8120454549789429
170,0.9742335081100464,0.9639099836349487,0.9742334485054016,0.08231567591428757,0.8418141603469849,0.758611798286438,0.8418141007423401,0.7935314178466797
171,0.9719929099082947,0.9635536670684814,0.9719929099082947,0.0913809984922409,0.8375276327133179,0.7491320967674255,0.8375275731086731,0.832326352596283
172,0.9755896329879761,0.9656187891960144,0.9755895733833313,0.08234065771102905,0.853014349937439,0.7782914042472839,0.8530142307281494,0.784395694732666
173,0.9730542302131653,0.9604928493499756,0.9730542898178101,0.08439671248197556,0.8376659154891968,0.7550067901611328,0.837665855884552,0.8661525249481201
174,0.9724056720733643,0.9615969061851501,0.9724056124687195,0.08887308835983276,0.8441648483276367,0.7604172825813293,0.8441648483276367,0.8083405494689941
175,0.9710495471954346,0.9581156373023987,0.9710494875907898,0.09398948401212692,0.8407079577445984,0.758056640625,0.8407078981399536,0.8399746417999268
176,0.9704599380493164,0.9592373371124268,0.9704598188400269,0.09031735360622406,0.84375,0.7612857818603516,0.8437499403953552,0.8044393062591553
177,0.9731132388114929,0.9634013175964355,0.9731131792068481,0.08500189334154129,0.8466537594795227,0.7667518258094788,0.8466536402702332,0.7929039597511292
178,0.9733490943908691,0.9640235304832458,0.9733490347862244,0.08521346747875214,0.8510785102844238,0.7775276303291321,0.8510785102844238,0.8088868856430054
179,0.9753537774085999,0.9628736972808838,0.9753536581993103,0.07997328042984009,0.8430586457252502,0.7555270195007324,0.8430585861206055,0.8139022588729858
180,0.9742924571037292,0.9645014405250549,0.9742923974990845,0.08483702689409256,0.8441648483276367,0.7588468790054321,0.8441648483276367,0.7399980425834656
181,0.9750000238418579,0.9653012752532959,0.9750000238418579,0.08190848678350449,0.8531526327133179,0.7760810852050781,0.8531525731086731,0.7911090850830078
182,0.9741745591163635,0.9642969965934753,0.9741744995117188,0.08443481475114822,0.8426437973976135,0.7604051232337952,0.8426437377929688,0.824679970741272
183,0.9750000238418579,0.9637739062309265,0.9750000238418579,0.08090044558048248,0.8368362784385681,0.7535406351089478,0.8368362784385681,0.8496626019477844
184,0.9744104146957397,0.9614907503128052,0.974410355091095,0.08153657615184784,0.8448562026023865,0.7679833173751831,0.8448562026023865,0.8159663677215576
185,0.9693396091461182,0.9531946778297424,0.9693396091461182,0.10043679177761078,0.8297842741012573,0.7354814410209656,0.8297842741012573,0.8528276681900024
186,0.9760613441467285,0.9676436185836792,0.9760613441467285,0.08063811808824539,0.8448562026023865,0.7698463797569275,0.8448562026023865,0.8270859122276306
187,0.9726415276527405,0.9610990881919861,0.9726414680480957,0.08804713934659958,0.8478982448577881,0.7715039849281311,0.8478981852531433,0.7944276332855225
188,0.9775353670120239,0.9686241149902344,0.9775353074073792,0.07121167331933975,0.852599561214447,0.7793124914169312,0.852599561214447,0.8039268255233765
